label,sentence1,sentence2
1,Đây là đường dây tổ chức cá độ bóng đá thông qua trang web 166bet.net mà nhiều tháng qua C50B đã phát hiện lập chuyên án theo dõi trong suốt thời gian dài và triệt phá ngay sau trận chung kết cúp bóng đá thế giới giữa đội tuyển Argentina và Đức kết thúc .,Trong suốt thời gian dài C50B đã phát hiện lập chuyên án theo dõi và triệt phá đường dây tổ chức cá độ bóng đá thông qua trang web 166bet.net ngay sau trận chung kết cúp bóng đá thế giới giữa đội tuyển Argentina và Đức kết thúc .
1,Qua thời gian dài theo dõi rạng sáng 14/7 ngay sau trận chung kết Cúp Bóng đá thế giới giữa Argentina và Đức lực lượng chức năng đồng loạt ập vào khám xét 11 địa điểm ở TP HCM .,Qua thời gian dài theo dõi rạng sáng 14/7 ngay sau trận chung kết Cúp Bóng đá thế giới giữa Argentina và Đức 11 địa điểm ở TP HCM đã bị lực lượng chức năng đồng loạt ập vào khám xét.
1,Theo C50B các thành viên trong đường dây tổ chức này có liên hệ trực tiếp với những người tổ chức cờ bạc tại nước ngoài lập ra trang web 166bet.net với máy chủ đặt tại Philipines sau đó mở rộng mạng lưới về Việt Nam để kêu gọi người chơi bạc tham gia .,Theo C50B các thành viên trong đường dây tổ chức này có quan hệ chặt chẽ với những người tổ chức cờ bạc tại nước ngoài tạo trang web 166bet.net với máy chủ đặt tại Philipines sau đó mở rộng phạm vi về Việt Nam để kêu gọi người chơi bạc tham gia .
1,Để đánh bạc qua trang web này người chơi phải lập tài khoản tại các ngân hàng có dịch vụ internet banking chuyển tiền vào tài khoản của nhà cái sau đó lấy số điểm tương ứng để lập tài khoản trên hệ thống đánh bạc trực tiếp với nhà cái qua mạng .,Người chơi phải lập tài khoản tại các ngân hàng có dịch vụ internet banking chuyển tiền vào tài khoản của nhà cái sau đó lấy số điểm tương ứng để lập tài khoản trên hệ thống đánh bạc trực tiếp với nhà cái qua mạng nếu muốn đánh bạc qua trang web này .
1,Từ đây những nghi can cầm đầu ở Việt Nam lôi kéo các con bạc chuyển tiền vào tài khoản bọn chúng để được cấp các tài khoản tương ứng trên trang này .,Từ đó các con bạc chuyển tiền vào tài khoản bọn chúng để được cấp các tài khoản tương ứng trên trang này .
1,Người chơi thua thì bị trừ số điểm tướng ứng trên trang web thắng sẽ được trả tiền trực tiếp qua tài khoản đã chuyển tiền trước đó .,Trên trang web thắng người chơi thua thì bị trừ số điểm trên đó và sẽ được trả tiền trực tiếp qua tài khoản đã chuyển tiền trước đó .
1,Nếu người chơi thắng cuộc nhà cái sẽ chuyển tiền về tài khoản của họ .,Nhà cái sẽ chuyển tiền về tài khoản của họ khi người chơi thắng cuộc .
1,Tuy nhiên đây mới chỉ là kết quả xác minh bước đầu tổng số tiền thật sự mà các đối tượng trong đường dây tham gia cá độ có thể lên tới hàng ngàn tỷ đồng .,Không thể biết tổng số tiền thật sự mà các đối tượng trong đường dây tham gia cá độ có thể lên tới hàng ngàn tỷ đồng .
1,Nhà chức trách đã xác minh hàng trăm tài khoản tại các ngân hàng tham gia vào đường dây này .,Hàng trăm tài khoản tại các ngân hàng tham gia vào đường dây này đã được các nhà chức trách xác minh và làm rõ.
1,Tranh chấp tài sản nghìn tỷ của bà bán bún .,Cuộc chiến gia tộc  vì khối tài sản nghìn tỷ của bà bán bún .
1,Bà bán bún đột ngột qua đời để lại tài sản 1000 tỷ không có di chúc nên đã xảy ra tranh chấp tài sản giữa con gái nuôi với cậu dì .,Đã xảy ra tranh chấp tài sản giữa con gái nuôi với cậu dì khi bà bán bún đột ngột ra đi để lại khối tài sản 1000 tỷ không có di chúc .
1,Cũng liên quan đến vụ tranh chấp khối tài sản này theo người thân của gia đình ông Phương hiện còn một vụ kiện do người em khác của bà Phát kiện đòi cô cháu nuôi trả lại 100.000 USD .,Theo người thân của gia đình ông Phương hiện còn một vụ kiện do người em khác của bà Phát kiện đòi cô cháu nuôi trả lại 100.000 USD .
1,Sau gần ba tuần tạm hoãn dự kiến chiều 16/7 TAND TP HCM sẽ xét xử vụ kiện của ông Hà Xuân ( sống tại Mỹ ) đòi 90.000 euro trong số tài sản được cho là trị giá cả nghìn tỷ đồng của người chị gái Thạch Kim Phát hiện do cô con nuôi duy nhất của bà là Thạch Hà Huệ Lan nắm giữ .,Chiều 16/7 TAND TP HCM sẽ xét xử vụ kiện của ông Hà Xuân ( sống tại Mỹ ) đòi 90.000 euro trong số tài sản được cho là trị giá cả nghìn tỷ đồng của người chị gái Thạch Kim Phát hiện do cô con nuôi duy nhất của bà là Thạch Hà Huệ Lan nắm giữ sau gần ba tuần tạm hoãn dự kiến .
1,Mọi người thống nhất giao cho ông và con gái nuôi hợp pháp của bà Phát đồng đứng ra quản lý số tài sản đã được kiểm kê .,Mọi người nhất trí giao cho ông và con gái nuôi hợp pháp của bà Phát cùng đứng ra quản lý số tài sản đã được kiểm kê .
1,Trong đơn ông Hà Xuân trình bày trước đây ông có nhờ bà Phát gửi giùm số tiền 90.000,Mọi người thống nhất giao cho ông và con gái nuôi hợp pháp của bà Phát đồng đứng ra quản lý số tài sản đã được kiểm kê .
1,Giấy tờ liên quan đến việc gửi tiền ở ngân hàng do bà Phát giữ .,Bà Phát giữ những giấy tờ liên quan đến việc gửi tiền ở ngân hàng .
1,Gia tộc kiểm kê toàn bộ tài sản và mang gửi lại ngân hàng để xử lý sau khi bà Phát mất đột ngột .,Khi bà Phát mất đột ngột gia tộc kiểm kê tài sản và mang gửi lại ngân hàng để xử lý sau .
1,Đến ngày 10/3/2011 bà Phát bị đột tử .,Đến ngày 10/3/2011 bà Phát đột ngột ra đi .
1,Người thừa kế di sản do bà Phát để lại là cô con nuôi duy nhất ( có giấy tờ hợp pháp ) tên Thạch Hà Huệ Lan đang học bên Đức .,Cô con nuôi duy nhất ( có giấy tờ hợp pháp ) tên Thạch Hà Huệ Lan đang học bên Đức là người thừa kế tài sản.
1,Chị Lan sau đó đã có cam kết trả lại số tiền này cho ông khi nhận di sản thừa kế .,Sau đó chị Lan đã cam kết đưa trả lại số tiền này cho ông khi nhận di sản thừa kế .
1,Tuy nhiên sau đó chị Lan đã làm thủ tục khai nhận di sản thừa kế của bà Phát nhưng không trả lại số tiền đã cam kết cho ông Xuân .,Tuy nhiên sau đó chị Lan đã không trả lại số tiền đã cam kết cho ông Xuân mặc dù vẫn làm thủ tục khai nhận di sản thừa kế của bà Phát.
1,Ngoài ra ông Xuân còn cáo buộc chị Lan cố tình tránh mặt để không trả tiền .,Hơn nữa ông Xuân còn cáo buộc chị Lan cố ý tránh mặt để không trả tiền .
1,Do đó ông Xuân đã làm đơn khởi kiện chị Lan ra tòa để đòi lại tiền .,Vì vậy chị Lan đã bị ông Xuân đã làm đơn khởi kiện ra tòa để đòi lại tiền .
1,Hiện ông Xuân đang sinh sống tại Đức nên ủy quyền cho em trai là Thạch Vũ Phương tham gia tố tụng .,Hiện ông Xuân đang sinh sống tại Đức nên em trai là Thạch Vũ Phương được ủy quyền tham gia tố tụng .
1,Căn nhà chị Lan đi về cũng là nơi anh em bà Phát cho rằng là tài sản của gia tộc .,Anh em bà Phát cho rằng là tài sản của gia tộc chính là căn nhà chị Lan đi về .
1,Các anh em bà Phát không đồng ý cho người con nuôi hưởng trọn phần thừa kế này .,Các anh em bà Phát không cho phép người con nuôi thừa hưởng trọn phần thừa kế này .
1,Trước đó vào chiều 25/6 TAND TP . HCM đã mở phiên tòa sơ thẩm xét xử vụ tranh chấp đòi tài sản nhưng bị đơn là chị Huệ Lan không có mặt mà có đơn xin hoãn phiên tòa .,Trước đó vào chiều 25/6 TAND TP . HCM đã mở phiên tòa sơ thẩm xét xử vụ tranh chấp đòi tài sản nhưng bị đơn là chị Huệ Lan đã xin hoãn phiên tòa .
1,Ngày 15/7 Phó Thủ tướng Vũ Đức Đam đã làm việc với lãnh đạo Bộ GD& ĐT về phương án tổ chức thi tốt nghiệp và thi tuyển sinh đại học năm 2015 .,Phó thủ tướng Chính phủ Vũ Đức Đam đã có buổi trao đổi với lãnh đạo Bộ GD - ĐT về phương án thay đổi tổ chức thi tốt nghiệp THPT và tuyển sinh ĐH CĐ .
1,Theo nguồn tin riêng của Tiền Phong Phó Thủ tướng đã chỉ đạo ngay từ 2015 sẽ chỉ còn một kỳ thi để phục vụ cả mục tiêu xét tốt nghiệp Trung học phổ thông và làm cơ sở giúp các trường Đại học Cao đẳng tuyển sinh .,Theo nguồn tin riêng của Tiền Phong Phó Thủ tướng đã chỉ đạo ngay từ 2015 để phục vụ cả mục tiêu xét tốt nghiệp Trung học phổ thông và làm cơ sở giúp các trường Đại học Cao đẳng tuyển sinh sẽ chỉ còn một kỳ thi.
1,Theo nguồn tin riêng của Thanh Niên tại cuộc làm việc Phó thủ tướng Vũ Đức Đam đã yêu cầu Bộ GD - ĐT xem xét phương án tổ chức thi tốt nghiệp THPT thi ĐH CĐ theo hướng chỉ còn một kỳ thi quốc gia ngay từ năm 2015 .,Theo nguồn tin riêng tại cuộc làm việc Phó thủ tướng Vũ Đức Đam đã yêu cầu Bộ GD - ĐT cân nhắc phương án tổ chức thi tốt nghiệp THPT thi ĐH CĐ theo hướng chỉ còn một kỳ thi quốc gia ngay từ năm 2015 .
1,Trong phiên trả lời chất vấn đại biểu Quốc hội tại kỳ họp thứ 7 Quốc hội khóa XIII ngày 11/6 Bộ trưởng Phạm Vũ Luận cũng đã chia sẻ Bộ GD& ĐT đang trao đổi tính toán sau đó tham khảo ý kiến rộng rãi của xã hội trên cơ sở chuẩn bị chu đáo kỹ càng để đưa ra phương án về một kỳ thi quốc gia chung được đông đảo xã hội chấp nhận .,Trong phiên trả lời chất vấn đại biểu Quốc hội tại kỳ họp thứ 7 Quốc hội khóa 13 vừa qua Bộ trưởng Bộ GD - ĐT Phạm Vũ Luận cũng thông tin Bộ GD - ĐT đang trao đổi tính toán sau đó tham khảo ý kiến rộng rãi của xã hội trên cơ sở chuẩn bị chu đáo kỹ càng để đưa ra phương án về một kỳ thi quốc gia chung được đông đảo xã hội chấp nhận .
1,Tiến tới một kỳ thi chung Bộ GD& ĐT đưa ra phương án thi tám môn trong bốn ngày .,Tại cuộc họp Bộ GD - ĐT đề xuất thi 8 môn trong 4 ngày .
1,Thí sinh phải thi tối thiểu bốn môn trong đó hai môn bắt buộc hai môn tự chọn .,Thí sinh bắt buộc phải thi 4 môn trong đó 2 môn bắt buộc 2 môn tự chọn .
1,Ngoài ra thí sinh nào có nguyện vọng thi thêm những môn khác nữa thì có thể đăng ký thêm để phù hợp với nhu cầu được xét tuyển ĐH .,Ngoài ra thí sinh nào mong muốn thi thêm môn thì có thể đăng ký thi thêm để phù hợp với nhu cầu được xét tuyển ĐH .
1,Tại buổi làm việc Phó Thủ tướng Vũ Đức Đam cũng đã yêu cầu Bộ GD& ĐT nghiên cứu sâu thêm phương án tổng hợp tiến tới dần tích hợp các môn thi tránh tình trạng học lệch đồng thời vẫn phát hiện được năng khiếu sở trường của từng học sinh làm cơ sở cho việc tuyển sinh vào các trường ĐH CĐ .,Phó Thủ tướng Vũ Đức Đam cũng đã chỉ đạo Bộ GD& ĐT đào sâu nghiên cứu thêm phương án tổng hợp tiến tới dần tích hợp các môn thi tránh tình trạng học lệch đồng thời vẫn khám phá được năng khiếu sở trường của từng học sinh làm tiền đề cho việc tuyển sinh vào các trường ĐH CĐ .
1,Được biết trong một số buổi làm việc của Phó Thủ tướng với Bộ GD& ĐT và các chuyên gia về giáo dục phương án bốn bài thi gồm : Toán tin học Ngữ văn sử địa giáo dục công dân Lý hóa sinh công nghệ Ngoại ngữ đã được đề cập .,Các chuyên gia về giáo dục đã dự định bốn bài thi gồm : Toán tin học Ngữ văn sử địa giáo dục công dân Lý hóa sinh công nghệ Ngoại ngữ đã được đề cập .
